,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
686,0.61,0.817,4,-9.45,0,0.133,0.296,0.00336,0.0884,0.889,176.737,audio_features,0DfG1ltJnZyq4Tx3ZLL7ZU,spotify:track:0DfG1ltJnZyq4Tx3ZLL7ZU,https://api.spotify.com/v1/tracks/0DfG1ltJnZyq4Tx3ZLL7ZU,https://api.spotify.com/v1/audio-analysis/0DfG1ltJnZyq4Tx3ZLL7ZU,202236,4
687,0.898,0.271,7,-12.238,1,0.091,0.0135,0.00138,0.0461,0.742,111.485,audio_features,62LJFaYihsdVrrkgUOJC05,spotify:track:62LJFaYihsdVrrkgUOJC05,https://api.spotify.com/v1/tracks/62LJFaYihsdVrrkgUOJC05,https://api.spotify.com/v1/audio-analysis/62LJFaYihsdVrrkgUOJC05,226240,4
688,0.702,0.578,2,-13.415,1,0.031,0.382,5.89e-06,0.0425,0.975,111.617,audio_features,5izGeTxueiFX1UPFGohY9w,spotify:track:5izGeTxueiFX1UPFGohY9w,https://api.spotify.com/v1/tracks/5izGeTxueiFX1UPFGohY9w,https://api.spotify.com/v1/audio-analysis/5izGeTxueiFX1UPFGohY9w,363640,4
689,0.648,0.947,4,-6.617,0,0.0369,0.0114,0.0567,0.105,0.602,113.255,audio_features,7FlwylpJSe3ea6m1IrkizS,spotify:track:7FlwylpJSe3ea6m1IrkizS,https://api.spotify.com/v1/tracks/7FlwylpJSe3ea6m1IrkizS,https://api.spotify.com/v1/audio-analysis/7FlwylpJSe3ea6m1IrkizS,245360,4
690,0.502,0.305,9,-16.011,1,0.0339,0.484,3.55e-06,0.117,0.248,131.242,audio_features,6yJxCltgtmGxIgKOS6ndnu,spotify:track:6yJxCltgtmGxIgKOS6ndnu,https://api.spotify.com/v1/tracks/6yJxCltgtmGxIgKOS6ndnu,https://api.spotify.com/v1/audio-analysis/6yJxCltgtmGxIgKOS6ndnu,291400,4
691,0.673,0.314,2,-14.156,0,0.0279,0.411,0.0334,0.107,0.27,109.841,audio_features,095MMFhB9qxPx2VsmvjnUs,spotify:track:095MMFhB9qxPx2VsmvjnUs,https://api.spotify.com/v1/tracks/095MMFhB9qxPx2VsmvjnUs,https://api.spotify.com/v1/audio-analysis/095MMFhB9qxPx2VsmvjnUs,353000,4
692,0.618,0.534,7,-8.229,0,0.0275,0.342,0.000263,0.0745,0.469,92.509,audio_features,29UXndgjLVTUZ8b1Mhz9CR,spotify:track:29UXndgjLVTUZ8b1Mhz9CR,https://api.spotify.com/v1/tracks/29UXndgjLVTUZ8b1Mhz9CR,https://api.spotify.com/v1/audio-analysis/29UXndgjLVTUZ8b1Mhz9CR,283440,4
693,0.563,0.458,0,-7.673,1,0.0305,0.748,0.0,0.103,0.259,79.738,audio_features,1mP8BJQBRZWjSQLVmxQEyG,spotify:track:1mP8BJQBRZWjSQLVmxQEyG,https://api.spotify.com/v1/tracks/1mP8BJQBRZWjSQLVmxQEyG,https://api.spotify.com/v1/audio-analysis/1mP8BJQBRZWjSQLVmxQEyG,292680,4
694,0.707,0.514,9,-8.885,0,0.0281,0.58,0.000159,0.0953,0.524,86.035,audio_features,1yg7fwwYmx9DQ2TdXUmfpJ,spotify:track:1yg7fwwYmx9DQ2TdXUmfpJ,https://api.spotify.com/v1/tracks/1yg7fwwYmx9DQ2TdXUmfpJ,https://api.spotify.com/v1/audio-analysis/1yg7fwwYmx9DQ2TdXUmfpJ,269840,4
695,0.659,0.878,0,-5.987,1,0.0298,0.339,0.000543,0.0731,0.843,131.037,audio_features,0xpBr84T3FTm9j4D1MdPtk,spotify:track:0xpBr84T3FTm9j4D1MdPtk,https://api.spotify.com/v1/tracks/0xpBr84T3FTm9j4D1MdPtk,https://api.spotify.com/v1/audio-analysis/0xpBr84T3FTm9j4D1MdPtk,209587,4
696,0.702,0.283,8,-14.526,1,0.04,0.616,0.847,0.0397,0.598,97.364,audio_features,2cL7Se9DO7GHvXEYxwOONf,spotify:track:2cL7Se9DO7GHvXEYxwOONf,https://api.spotify.com/v1/tracks/2cL7Se9DO7GHvXEYxwOONf,https://api.spotify.com/v1/audio-analysis/2cL7Se9DO7GHvXEYxwOONf,279875,4
697,0.518,0.585,5,-8.485,1,0.0279,0.0778,2.43e-06,0.31,0.312,144.998,audio_features,1eyq8cjUQ2daFthW2PC2GM,spotify:track:1eyq8cjUQ2daFthW2PC2GM,https://api.spotify.com/v1/tracks/1eyq8cjUQ2daFthW2PC2GM,https://api.spotify.com/v1/audio-analysis/1eyq8cjUQ2daFthW2PC2GM,258120,4
698,0.807,0.906,5,-8.973,0,0.0371,0.311,0.000791,0.0248,0.971,121.54,audio_features,6A8OnjnpShshNpcqWtZRjr,spotify:track:6A8OnjnpShshNpcqWtZRjr,https://api.spotify.com/v1/tracks/6A8OnjnpShshNpcqWtZRjr,https://api.spotify.com/v1/audio-analysis/6A8OnjnpShshNpcqWtZRjr,345280,4
699,0.714,0.89,5,-6.227,1,0.0379,0.0698,0.0466,0.219,0.923,98.61,audio_features,3tarj4VIvuIa9Es0YkqUW7,spotify:track:3tarj4VIvuIa9Es0YkqUW7,https://api.spotify.com/v1/tracks/3tarj4VIvuIa9Es0YkqUW7,https://api.spotify.com/v1/audio-analysis/3tarj4VIvuIa9Es0YkqUW7,254900,4
700,0.889,0.902,11,-9.727,0,0.0604,0.0367,0.248,0.0469,0.807,126.428,audio_features,1sBxZlKnElgARSeRM3SMUo,spotify:track:1sBxZlKnElgARSeRM3SMUo,https://api.spotify.com/v1/tracks/1sBxZlKnElgARSeRM3SMUo,https://api.spotify.com/v1/audio-analysis/1sBxZlKnElgARSeRM3SMUo,558866,4
701,0.478,0.609,6,-13.201,1,0.0275,0.188,0.0,0.47,0.579,96.149,audio_features,50jEs9EZZgXJ1oDZVAv7Wp,spotify:track:50jEs9EZZgXJ1oDZVAv7Wp,https://api.spotify.com/v1/tracks/50jEs9EZZgXJ1oDZVAv7Wp,https://api.spotify.com/v1/audio-analysis/50jEs9EZZgXJ1oDZVAv7Wp,252000,4
702,0.704,0.544,4,-11.402,0,0.026,0.0873,1.66e-05,0.041,0.628,120.717,audio_features,2cFl7utlqyZjCXN1G5nRvA,spotify:track:2cFl7utlqyZjCXN1G5nRvA,https://api.spotify.com/v1/tracks/2cFl7utlqyZjCXN1G5nRvA,https://api.spotify.com/v1/audio-analysis/2cFl7utlqyZjCXN1G5nRvA,269573,4
703,0.759,0.639,9,-11.386,1,0.0425,0.084,0.0331,0.0518,0.706,116.207,audio_features,3mJ6pNcFM2CkykCYSREdKT,spotify:track:3mJ6pNcFM2CkykCYSREdKT,https://api.spotify.com/v1/tracks/3mJ6pNcFM2CkykCYSREdKT,https://api.spotify.com/v1/audio-analysis/3mJ6pNcFM2CkykCYSREdKT,235493,4
704,0.361,0.733,6,-12.366,1,0.065,0.000669,0.0331,0.939,0.369,129.122,audio_features,4l1n6Y3LPK67KYGcZUK8BR,spotify:track:4l1n6Y3LPK67KYGcZUK8BR,https://api.spotify.com/v1/tracks/4l1n6Y3LPK67KYGcZUK8BR,https://api.spotify.com/v1/audio-analysis/4l1n6Y3LPK67KYGcZUK8BR,315867,4
705,0.449,0.424,7,-14.06,1,0.0323,0.32,1.69e-06,0.107,0.259,125.494,audio_features,4gpext9x0CbdD9NWaa4nDj,spotify:track:4gpext9x0CbdD9NWaa4nDj,https://api.spotify.com/v1/tracks/4gpext9x0CbdD9NWaa4nDj,https://api.spotify.com/v1/audio-analysis/4gpext9x0CbdD9NWaa4nDj,256200,4
706,0.625,0.572,8,-9.095,1,0.0251,0.049,0.00151,0.0939,0.36,101.355,audio_features,537yo062QIz16oQOgxmul3,spotify:track:537yo062QIz16oQOgxmul3,https://api.spotify.com/v1/tracks/537yo062QIz16oQOgxmul3,https://api.spotify.com/v1/audio-analysis/537yo062QIz16oQOgxmul3,265320,4
707,0.541,0.96,0,-2.947,0,0.0505,0.0663,2.25e-06,0.344,0.812,122.803,audio_features,0rmGAIH9LNJewFw7nKzZnc,spotify:track:0rmGAIH9LNJewFw7nKzZnc,https://api.spotify.com/v1/tracks/0rmGAIH9LNJewFw7nKzZnc,https://api.spotify.com/v1/audio-analysis/0rmGAIH9LNJewFw7nKzZnc,222707,4
708,0.656,0.347,9,-13.398,1,0.028,0.488,0.00221,0.0645,0.368,118.288,audio_features,7zSDDsIlks515d0tZGM64x,spotify:track:7zSDDsIlks515d0tZGM64x,https://api.spotify.com/v1/tracks/7zSDDsIlks515d0tZGM64x,https://api.spotify.com/v1/audio-analysis/7zSDDsIlks515d0tZGM64x,225973,4
709,0.582,0.689,7,-12.203,1,0.0277,0.607,0.0571,0.145,0.531,111.166,audio_features,6V50MyHPGhEmwYu0Wdyf0t,spotify:track:6V50MyHPGhEmwYu0Wdyf0t,https://api.spotify.com/v1/tracks/6V50MyHPGhEmwYu0Wdyf0t,https://api.spotify.com/v1/audio-analysis/6V50MyHPGhEmwYu0Wdyf0t,297853,4
710,0.724,0.891,11,-7.818,1,0.0995,0.00344,4.66e-05,0.3,0.819,103.022,audio_features,1Jwc3ODLQxtbnS8M9TflSP,spotify:track:1Jwc3ODLQxtbnS8M9TflSP,https://api.spotify.com/v1/tracks/1Jwc3ODLQxtbnS8M9TflSP,https://api.spotify.com/v1/audio-analysis/1Jwc3ODLQxtbnS8M9TflSP,204707,4
711,0.787,0.474,11,-10.384,0,0.0265,0.523,0.0,0.235,0.826,94.995,audio_features,7wQ9alB79WZb0F5gFLbxSh,spotify:track:7wQ9alB79WZb0F5gFLbxSh,https://api.spotify.com/v1/tracks/7wQ9alB79WZb0F5gFLbxSh,https://api.spotify.com/v1/audio-analysis/7wQ9alB79WZb0F5gFLbxSh,245413,4
712,0.578,0.286,6,-7.371,1,0.0421,0.864,2.68e-05,0.168,0.16,80.975,audio_features,6LDRTOMCSx81hKXAk1LuHd,spotify:track:6LDRTOMCSx81hKXAk1LuHd,https://api.spotify.com/v1/tracks/6LDRTOMCSx81hKXAk1LuHd,https://api.spotify.com/v1/audio-analysis/6LDRTOMCSx81hKXAk1LuHd,234507,3
713,0.25,0.965,7,-5.606,1,0.368,0.0542,7.28e-06,0.982,0.0564,81.339,audio_features,3R4gG3tZqKeXBgy1sXpaa4,spotify:track:3R4gG3tZqKeXBgy1sXpaa4,https://api.spotify.com/v1/tracks/3R4gG3tZqKeXBgy1sXpaa4,https://api.spotify.com/v1/audio-analysis/3R4gG3tZqKeXBgy1sXpaa4,531907,3
714,0.532,0.887,0,-3.757,1,0.0335,0.0778,0.000214,0.294,0.795,122.511,audio_features,37ZJ0p5Jm13JPevGcx4SkF,spotify:track:37ZJ0p5Jm13JPevGcx4SkF,https://api.spotify.com/v1/tracks/37ZJ0p5Jm13JPevGcx4SkF,https://api.spotify.com/v1/audio-analysis/37ZJ0p5Jm13JPevGcx4SkF,249293,4
715,0.671,0.579,10,-13.021,1,0.0293,0.0147,0.0,0.116,0.659,117.68,audio_features,0huRoriGPIi0vSHFV2f3C9,spotify:track:0huRoriGPIi0vSHFV2f3C9,https://api.spotify.com/v1/tracks/0huRoriGPIi0vSHFV2f3C9,https://api.spotify.com/v1/audio-analysis/0huRoriGPIi0vSHFV2f3C9,213760,4
716,0.737,0.628,0,-11.978,1,0.0879,0.00501,0.0,0.0665,0.49,177.853,audio_features,12YGjng6KhZtwCqIG9iiPt,spotify:track:12YGjng6KhZtwCqIG9iiPt,https://api.spotify.com/v1/tracks/12YGjng6KhZtwCqIG9iiPt,https://api.spotify.com/v1/audio-analysis/12YGjng6KhZtwCqIG9iiPt,288864,4
717,0.643,0.801,6,-4.921,1,0.0228,0.0298,0.0,0.0719,0.534,95.988,audio_features,3X7uFMzJrEE0sxn62qd8Ch,spotify:track:3X7uFMzJrEE0sxn62qd8Ch,https://api.spotify.com/v1/tracks/3X7uFMzJrEE0sxn62qd8Ch,https://api.spotify.com/v1/audio-analysis/3X7uFMzJrEE0sxn62qd8Ch,270333,4
718,0.717,0.837,4,-5.49,1,0.0456,0.264,0.0,0.235,0.68,107.989,audio_features,2XgDgIsVUOt9Lov5G4Wruy,spotify:track:2XgDgIsVUOt9Lov5G4Wruy,https://api.spotify.com/v1/tracks/2XgDgIsVUOt9Lov5G4Wruy,https://api.spotify.com/v1/audio-analysis/2XgDgIsVUOt9Lov5G4Wruy,238000,4
719,0.625,0.726,11,-11.402,0,0.0444,0.0158,0.000169,0.0625,0.507,124.945,audio_features,4ByEFOBuLXpCqvO1kw8Wdm,spotify:track:4ByEFOBuLXpCqvO1kw8Wdm,https://api.spotify.com/v1/tracks/4ByEFOBuLXpCqvO1kw8Wdm,https://api.spotify.com/v1/audio-analysis/4ByEFOBuLXpCqvO1kw8Wdm,280400,4
720,0.54,0.429,2,-11.822,1,0.0285,0.000202,0.355,0.141,0.113,110.171,audio_features,6ADSaE87h8Y3lccZlBJdXH,spotify:track:6ADSaE87h8Y3lccZlBJdXH,https://api.spotify.com/v1/tracks/6ADSaE87h8Y3lccZlBJdXH,https://api.spotify.com/v1/audio-analysis/6ADSaE87h8Y3lccZlBJdXH,295516,4
721,0.682,0.612,8,-7.004,0,0.0381,0.284,0.0,0.0783,0.845,127.647,audio_features,4a01ClusxuZiloOK5UgLUn,spotify:track:4a01ClusxuZiloOK5UgLUn,https://api.spotify.com/v1/tracks/4a01ClusxuZiloOK5UgLUn,https://api.spotify.com/v1/audio-analysis/4a01ClusxuZiloOK5UgLUn,163280,4
722,0.606,0.534,7,-6.758,1,0.0256,0.399,0.000973,0.356,0.328,130.945,audio_features,1hLgh3v4EQSZlAZnYrPoMl,spotify:track:1hLgh3v4EQSZlAZnYrPoMl,https://api.spotify.com/v1/tracks/1hLgh3v4EQSZlAZnYrPoMl,https://api.spotify.com/v1/audio-analysis/1hLgh3v4EQSZlAZnYrPoMl,288493,4
723,0.879,0.511,11,-11.36,0,0.124,0.0425,0.0074,0.176,0.839,113.763,audio_features,5VzqFMyPERPObMOzZdELuK,spotify:track:5VzqFMyPERPObMOzZdELuK,https://api.spotify.com/v1/tracks/5VzqFMyPERPObMOzZdELuK,https://api.spotify.com/v1/audio-analysis/5VzqFMyPERPObMOzZdELuK,303267,4
724,0.709,0.824,1,-8.824,1,0.0453,0.207,0.000307,0.0888,0.867,118.818,audio_features,2tUBqZG2AbRi7Q0BIrVrEj,spotify:track:2tUBqZG2AbRi7Q0BIrVrEj,https://api.spotify.com/v1/tracks/2tUBqZG2AbRi7Q0BIrVrEj,https://api.spotify.com/v1/audio-analysis/2tUBqZG2AbRi7Q0BIrVrEj,291293,4
725,0.418,0.452,1,-13.099,1,0.0356,0.638,0.00026,0.0959,0.168,175.088,audio_features,14izs7HtUGrTK8o7K2uqqc,spotify:track:14izs7HtUGrTK8o7K2uqqc,https://api.spotify.com/v1/tracks/14izs7HtUGrTK8o7K2uqqc,https://api.spotify.com/v1/audio-analysis/14izs7HtUGrTK8o7K2uqqc,218733,4
726,0.576,0.949,2,-5.4,1,0.0731,0.032,1.33e-06,0.267,0.5,170.686,audio_features,58vu117LAwbmxYAXqgMQ1S,spotify:track:58vu117LAwbmxYAXqgMQ1S,https://api.spotify.com/v1/tracks/58vu117LAwbmxYAXqgMQ1S,https://api.spotify.com/v1/audio-analysis/58vu117LAwbmxYAXqgMQ1S,241840,4
727,0.564,0.774,1,-9.424,1,0.0368,0.0135,0.00191,0.0861,0.657,100.894,audio_features,6wpGqhRvJGNNXwWlPmkMyO,spotify:track:6wpGqhRvJGNNXwWlPmkMyO,https://api.spotify.com/v1/tracks/6wpGqhRvJGNNXwWlPmkMyO,https://api.spotify.com/v1/audio-analysis/6wpGqhRvJGNNXwWlPmkMyO,277477,4
728,0.612,0.857,9,-6.464,0,0.0383,0.25,0.0883,0.0916,0.812,103.833,audio_features,31CTQaykhUz7cPvbUC2kxC,spotify:track:31CTQaykhUz7cPvbUC2kxC,https://api.spotify.com/v1/tracks/31CTQaykhUz7cPvbUC2kxC,https://api.spotify.com/v1/audio-analysis/31CTQaykhUz7cPvbUC2kxC,238773,4
729,0.506,0.764,0,-12.239,1,0.046,0.144,0.00025,0.247,0.868,156.336,audio_features,0uMMLry3hzWGn3q3loqMkm,spotify:track:0uMMLry3hzWGn3q3loqMkm,https://api.spotify.com/v1/tracks/0uMMLry3hzWGn3q3loqMkm,https://api.spotify.com/v1/audio-analysis/0uMMLry3hzWGn3q3loqMkm,174187,4
730,0.657,0.467,5,-8.925,1,0.0341,0.667,1.92e-06,0.0295,0.276,100.139,audio_features,2fytePz8UsbUr8n33QBEcm,spotify:track:2fytePz8UsbUr8n33QBEcm,https://api.spotify.com/v1/tracks/2fytePz8UsbUr8n33QBEcm,https://api.spotify.com/v1/audio-analysis/2fytePz8UsbUr8n33QBEcm,251760,4
731,0.54,0.49,10,-10.151,1,0.027,0.414,0.000896,0.142,0.336,130.992,audio_features,19wadMw1A8XejDV4p5wMt1,spotify:track:19wadMw1A8XejDV4p5wMt1,https://api.spotify.com/v1/tracks/19wadMw1A8XejDV4p5wMt1,https://api.spotify.com/v1/audio-analysis/19wadMw1A8XejDV4p5wMt1,305067,4
732,0.292,0.823,7,-6.763,1,0.0407,0.0117,7.79e-05,0.155,0.244,89.939,audio_features,1qOU8KzFifXE9YrgjVwYvc,spotify:track:1qOU8KzFifXE9YrgjVwYvc,https://api.spotify.com/v1/tracks/1qOU8KzFifXE9YrgjVwYvc,https://api.spotify.com/v1/audio-analysis/1qOU8KzFifXE9YrgjVwYvc,275395,4
733,0.779,0.756,0,-9.47,1,0.0497,0.0236,0.012,0.0907,0.962,119.762,audio_features,3zsyZzMZiKlFiiW1VnerX9,spotify:track:3zsyZzMZiKlFiiW1VnerX9,https://api.spotify.com/v1/tracks/3zsyZzMZiKlFiiW1VnerX9,https://api.spotify.com/v1/audio-analysis/3zsyZzMZiKlFiiW1VnerX9,307600,4
734,0.85,0.922,5,-6.902,0,0.0869,0.192,0.0,0.0517,0.813,103.867,audio_features,7hYyDytE51gtqG3JzvQdz3,spotify:track:7hYyDytE51gtqG3JzvQdz3,https://api.spotify.com/v1/tracks/7hYyDytE51gtqG3JzvQdz3,https://api.spotify.com/v1/audio-analysis/7hYyDytE51gtqG3JzvQdz3,212440,4
735,0.752,0.723,7,-12.126,1,0.0507,0.025,0.00354,0.0212,0.94,130.519,audio_features,4uvjOKsp7mSjrDhWdkLPBY,spotify:track:4uvjOKsp7mSjrDhWdkLPBY,https://api.spotify.com/v1/tracks/4uvjOKsp7mSjrDhWdkLPBY,https://api.spotify.com/v1/audio-analysis/4uvjOKsp7mSjrDhWdkLPBY,228840,4
736,0.701,0.758,1,-5.568,1,0.0405,0.004,0.0,0.13,0.344,135.188,audio_features,3GfGTJ2xzC0rqKgdjNJLOC,spotify:track:3GfGTJ2xzC0rqKgdjNJLOC,https://api.spotify.com/v1/tracks/3GfGTJ2xzC0rqKgdjNJLOC,https://api.spotify.com/v1/audio-analysis/3GfGTJ2xzC0rqKgdjNJLOC,300213,4
737,0.7,0.781,6,-8.255,0,0.0507,0.0874,0.00342,0.059,0.385,108.695,audio_features,4BFMQ15vXr626UOoZL8bUI,spotify:track:4BFMQ15vXr626UOoZL8bUI,https://api.spotify.com/v1/tracks/4BFMQ15vXr626UOoZL8bUI,https://api.spotify.com/v1/audio-analysis/4BFMQ15vXr626UOoZL8bUI,289067,4
738,0.64,0.81,4,-10.19,1,0.033,0.031,2.22e-06,0.0492,0.804,122.868,audio_features,58mFu3oIpBa0HLNeJIxsw3,spotify:track:58mFu3oIpBa0HLNeJIxsw3,https://api.spotify.com/v1/tracks/58mFu3oIpBa0HLNeJIxsw3,https://api.spotify.com/v1/audio-analysis/58mFu3oIpBa0HLNeJIxsw3,247293,4
739,0.887,0.48,11,-11.994,1,0.117,0.0094,3.58e-05,0.0662,0.607,95.846,audio_features,0HEmnAUT8PHznIAAmVXqFJ,spotify:track:0HEmnAUT8PHznIAAmVXqFJ,https://api.spotify.com/v1/tracks/0HEmnAUT8PHznIAAmVXqFJ,https://api.spotify.com/v1/audio-analysis/0HEmnAUT8PHznIAAmVXqFJ,193200,4
740,0.698,0.791,11,-10.012,0,0.0495,0.271,4.74e-05,0.199,0.809,119.081,audio_features,4l2Edgdj4vla02GCh7YyAv,spotify:track:4l2Edgdj4vla02GCh7YyAv,https://api.spotify.com/v1/tracks/4l2Edgdj4vla02GCh7YyAv,https://api.spotify.com/v1/audio-analysis/4l2Edgdj4vla02GCh7YyAv,276667,4
741,0.767,0.854,4,-6.947,1,0.0426,0.465,2.03e-06,0.485,0.963,149.206,audio_features,3OeUlriM0EZHdWleJtjoVr,spotify:track:3OeUlriM0EZHdWleJtjoVr,https://api.spotify.com/v1/tracks/3OeUlriM0EZHdWleJtjoVr,https://api.spotify.com/v1/audio-analysis/3OeUlriM0EZHdWleJtjoVr,234653,4
742,0.877,0.854,1,-4.523,1,0.147,0.0544,5.5e-05,0.144,0.54,114.472,audio_features,0sKlV58cODrjxGFOyf9IXY,spotify:track:0sKlV58cODrjxGFOyf9IXY,https://api.spotify.com/v1/tracks/0sKlV58cODrjxGFOyf9IXY,https://api.spotify.com/v1/audio-analysis/0sKlV58cODrjxGFOyf9IXY,298120,4
743,0.801,0.723,10,-4.985,0,0.0689,0.0713,0.154,0.0675,0.883,109.03,audio_features,5eU8qMd0TpaLqTGDZJaLDs,spotify:track:5eU8qMd0TpaLqTGDZJaLDs,https://api.spotify.com/v1/tracks/5eU8qMd0TpaLqTGDZJaLDs,https://api.spotify.com/v1/audio-analysis/5eU8qMd0TpaLqTGDZJaLDs,180518,4
744,0.224,0.368,11,-8.021,1,0.0308,0.404,0.012,0.217,0.257,93.162,audio_features,3KNxMS0jXzdc3W2ioUjooo,spotify:track:3KNxMS0jXzdc3W2ioUjooo,https://api.spotify.com/v1/tracks/3KNxMS0jXzdc3W2ioUjooo,https://api.spotify.com/v1/audio-analysis/3KNxMS0jXzdc3W2ioUjooo,217560,3
745,0.57,0.551,9,-10.929,0,0.0286,0.228,0.000472,0.319,0.595,174.226,audio_features,2THY95gpe6J34FTL1idlJY,spotify:track:2THY95gpe6J34FTL1idlJY,https://api.spotify.com/v1/tracks/2THY95gpe6J34FTL1idlJY,https://api.spotify.com/v1/audio-analysis/2THY95gpe6J34FTL1idlJY,293133,4
746,0.689,0.333,3,-13.288,1,0.0262,0.163,3.36e-05,0.0853,0.284,101.988,audio_features,0L0T4tMAaGqLgIVj1MOj9t,spotify:track:0L0T4tMAaGqLgIVj1MOj9t,https://api.spotify.com/v1/tracks/0L0T4tMAaGqLgIVj1MOj9t,https://api.spotify.com/v1/audio-analysis/0L0T4tMAaGqLgIVj1MOj9t,336667,4
747,0.727,0.939,8,-11.855,1,0.0369,0.135,4.35e-05,0.151,0.916,113.33,audio_features,7GhIk7Il098yCjg4BQjzvb,spotify:track:7GhIk7Il098yCjg4BQjzvb,https://api.spotify.com/v1/tracks/7GhIk7Il098yCjg4BQjzvb,https://api.spotify.com/v1/audio-analysis/7GhIk7Il098yCjg4BQjzvb,212827,4
748,0.808,0.812,8,-5.012,1,0.0381,0.52,7.91e-05,0.134,0.269,100.331,audio_features,1kiNatIrwDusOZfR29W0LJ,spotify:track:1kiNatIrwDusOZfR29W0LJ,https://api.spotify.com/v1/tracks/1kiNatIrwDusOZfR29W0LJ,https://api.spotify.com/v1/audio-analysis/1kiNatIrwDusOZfR29W0LJ,318680,4
749,0.666,0.91,4,-6.457,1,0.0399,0.0879,8.43e-06,0.335,0.919,117.141,audio_features,2D4D3hiOf5U0W6SvJoCQph,spotify:track:2D4D3hiOf5U0W6SvJoCQph,https://api.spotify.com/v1/tracks/2D4D3hiOf5U0W6SvJoCQph,https://api.spotify.com/v1/audio-analysis/2D4D3hiOf5U0W6SvJoCQph,284373,4
750,0.565,0.862,4,-3.715,1,0.0326,0.0014,0.0,0.105,0.647,122.994,audio_features,6HFywc5eQYRRYHYTatCb5Y,spotify:track:6HFywc5eQYRRYHYTatCb5Y,https://api.spotify.com/v1/tracks/6HFywc5eQYRRYHYTatCb5Y,https://api.spotify.com/v1/audio-analysis/6HFywc5eQYRRYHYTatCb5Y,229040,4
751,0.842,0.599,10,-7.741,0,0.0527,0.0404,6.31e-06,0.0861,0.708,104.957,audio_features,5w8APQ3ZmFXWM2SNenqUpA,spotify:track:5w8APQ3ZmFXWM2SNenqUpA,https://api.spotify.com/v1/tracks/5w8APQ3ZmFXWM2SNenqUpA,https://api.spotify.com/v1/audio-analysis/5w8APQ3ZmFXWM2SNenqUpA,209733,4
752,0.586,0.464,6,-10.897,1,0.0336,0.43,0.0,0.0347,0.254,143.794,audio_features,458789lJWlvubdTY94cbqj,spotify:track:458789lJWlvubdTY94cbqj,https://api.spotify.com/v1/tracks/458789lJWlvubdTY94cbqj,https://api.spotify.com/v1/audio-analysis/458789lJWlvubdTY94cbqj,224013,4
753,0.233,0.313,5,-11.371,1,0.0334,0.606,2.71e-05,0.111,0.118,70.626,audio_features,4tcRxE0u4DESAjidCNYD2i,spotify:track:4tcRxE0u4DESAjidCNYD2i,https://api.spotify.com/v1/tracks/4tcRxE0u4DESAjidCNYD2i,https://api.spotify.com/v1/audio-analysis/4tcRxE0u4DESAjidCNYD2i,353360,4
754,0.707,0.924,2,-11.844,1,0.0518,0.0417,0.000157,0.134,0.903,115.091,audio_features,6ZiVaOE4ikIsYbuhVHizz9,spotify:track:6ZiVaOE4ikIsYbuhVHizz9,https://api.spotify.com/v1/tracks/6ZiVaOE4ikIsYbuhVHizz9,https://api.spotify.com/v1/audio-analysis/6ZiVaOE4ikIsYbuhVHizz9,204973,4
755,0.542,0.44,10,-11.161,0,0.0257,0.267,2.48e-06,0.147,0.341,78.325,audio_features,0KhiesN7gLBPEQhKsBmrI1,spotify:track:0KhiesN7gLBPEQhKsBmrI1,https://api.spotify.com/v1/tracks/0KhiesN7gLBPEQhKsBmrI1,https://api.spotify.com/v1/audio-analysis/0KhiesN7gLBPEQhKsBmrI1,262413,4
756,0.746,0.769,3,-5.644,1,0.0501,0.248,0.000364,0.291,0.367,131.406,audio_features,5sqPn6Z32jbyYI59O8D9lg,spotify:track:5sqPn6Z32jbyYI59O8D9lg,https://api.spotify.com/v1/tracks/5sqPn6Z32jbyYI59O8D9lg,https://api.spotify.com/v1/audio-analysis/5sqPn6Z32jbyYI59O8D9lg,280760,4
757,0.629,0.581,4,-11.856,1,0.027,0.513,2.06e-06,0.0755,0.359,97.074,audio_features,528CAH5pTLq86oZ52fHifA,spotify:track:528CAH5pTLq86oZ52fHifA,https://api.spotify.com/v1/tracks/528CAH5pTLq86oZ52fHifA,https://api.spotify.com/v1/audio-analysis/528CAH5pTLq86oZ52fHifA,338800,4
758,0.353,0.207,0,-14.718,0,0.0306,0.656,0.0,0.0874,0.184,144.539,audio_features,3F2YXxSOC9dPmxXdrh6mYl,spotify:track:3F2YXxSOC9dPmxXdrh6mYl,https://api.spotify.com/v1/tracks/3F2YXxSOC9dPmxXdrh6mYl,https://api.spotify.com/v1/audio-analysis/3F2YXxSOC9dPmxXdrh6mYl,316040,4
759,0.691,0.88,0,-6.163,1,0.0317,0.222,0.00684,0.131,0.947,118.828,audio_features,0fGliOLx92wnDjjIc5Di0c,spotify:track:0fGliOLx92wnDjjIc5Di0c,https://api.spotify.com/v1/tracks/0fGliOLx92wnDjjIc5Di0c,https://api.spotify.com/v1/audio-analysis/0fGliOLx92wnDjjIc5Di0c,346120,4
