,artist,song,decade,track_id,preview_url,track_name,artist_name,artist_id,genres
712,Billy Vera & The Beaters,At This Moment,1980,6LDRTOMCSx81hKXAk1LuHd,https://p.scdn.co/mp3-preview/eed80eaa52a14a6848430e9b2a140e574e052987?cid=b05f690e17ba4b758d92a214cfbc7f24,At This Moment,Billy Vera & The Beaters,1QQBo7mfkehMjDfz1tj5Pq,
713,Madonna,Open Your Heart,1980,3R4gG3tZqKeXBgy1sXpaa4,,Open Your Heart - MDNA World Tour / Live 2012,Madonna,6tbjWDEIzxoDsBA1FuhfPW,
714,Bon Jovi,Livin' on a Prayer,1980,37ZJ0p5Jm13JPevGcx4SkF,,Livin' On A Prayer,Bon Jovi,58lV9VcRSjABbAbfWS6skp,
715,Huey Lewis & The News,Jacob's Ladder,1980,0huRoriGPIi0vSHFV2f3C9,,Jacob's Ladder,Huey Lewis & The News,7A9yZMTrFZcgEWAX2kBfK6,"['album rock', 'classic rock', 'dance rock', 'folk rock', 'mellow gold', 'new wave pop', 'pop rock', 'rock', 'soft rock']"
716,Club Nouveau,Lean on Me,1980,12YGjng6KhZtwCqIG9iiPt,https://p.scdn.co/mp3-preview/0dfa76956da3d8ce071f5b7b74062415799510f8?cid=b05f690e17ba4b758d92a214cfbc7f24,Lean on Me - Re-Recorded,Club Nouveau,4kEAjV4pCBOkoowYYQydvO,
717,Starship,Nothing's Gonna Stop Us Now,1980,3X7uFMzJrEE0sxn62qd8Ch,https://p.scdn.co/mp3-preview/021d3772b92fb0308c0b1852cf4aa444de3fdb81?cid=b05f690e17ba4b758d92a214cfbc7f24,Nothing's Gonna Stop Us Now,Starship,0kObWap02DEg9EAJ3PBxzf,
718,Aretha Franklin,I Knew You Were Waiting (for Me),1980,2XgDgIsVUOt9Lov5G4Wruy,https://p.scdn.co/mp3-preview/3ab6f512693d075d8ebd3b705869ac941b882669?cid=b05f690e17ba4b758d92a214cfbc7f24,I Knew You Were Waiting (For Me),Aretha Franklin,7nwUJBm0HE4ZxD3f5cy5ok,"['classic soul', 'jazz blues', 'memphis soul', 'soul', 'southern soul']"
719,Cutting Crew,(I Just) Died in Your Arms,1980,4ByEFOBuLXpCqvO1kw8Wdm,,(I Just) Died In Your Arms,Cutting Crew,3cniTumSiUysiPWXapGx1i,
720,U2,With or Without You,1980,6ADSaE87h8Y3lccZlBJdXH,,With Or Without You - Remastered,U2,51Blml2LZPmy7TTiAg47vQ,
721,Kim Wilde,You Keep Me Hangin' On,1980,4a01ClusxuZiloOK5UgLUn,,You Keep Me Hangin' On,Kim Wilde,73a6pNH4YtLNgDbPQwXveo,"['dance rock', 'europop', 'new romantic', 'new wave', 'new wave pop', 'soft rock']"
722,Atlantic Starr,Always,1980,1hLgh3v4EQSZlAZnYrPoMl,https://p.scdn.co/mp3-preview/cf69b81167c70a1b75aa43594a3b8f6554eeebac?cid=b05f690e17ba4b758d92a214cfbc7f24,Always,Atlantic Starr,2YdVmtVBpIrv0N6WiBzSqm,
723,Lisa Lisa & Cult Jam,Head to Toe,1980,5VzqFMyPERPObMOzZdELuK,https://p.scdn.co/mp3-preview/bb7f3992c2892286e25ed165394e666b7d30f991?cid=b05f690e17ba4b758d92a214cfbc7f24,Head to Toe,Lisa Lisa & Cult Jam,1vgjN6nIPNKiiQGE9PtzTT,
724,Whitney Houston,I Wanna Dance with Somebody (Who Loves Me),1980,2tUBqZG2AbRi7Q0BIrVrEj,https://p.scdn.co/mp3-preview/74416b6f12f779264e1628eab3c8ad7ab301634f?cid=b05f690e17ba4b758d92a214cfbc7f24,I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,6XpaIBNiVzIetEPCWDvAFP,"['dance pop', 'pop', 'urban contemporary']"
725,Heart,Alone,1980,14izs7HtUGrTK8o7K2uqqc,,Alone,Heart,34jw2BbxjoYalTp8cJFCPv,
726,Bob Seger,Shakedown,1980,58vu117LAwbmxYAXqgMQ1S,,Shakedown - Remastered,Bob Seger,485uL27bPomh29R4JmQehQ,
727,U2,I Still Haven't Found What I'm Looking For,1980,6wpGqhRvJGNNXwWlPmkMyO,,I Still Haven't Found What I'm Looking For,U2,51Blml2LZPmy7TTiAg47vQ,
728,Madonna,Who's That Girl,1980,31CTQaykhUz7cPvbUC2kxC,https://p.scdn.co/mp3-preview/2899b6c5a8aa522e6291d9485b9a2e3f16be7d04?cid=b05f690e17ba4b758d92a214cfbc7f24,Who's That Girl,Madonna,6tbjWDEIzxoDsBA1FuhfPW,
729,Los Lobos,La Bamba,1980,0uMMLry3hzWGn3q3loqMkm,https://p.scdn.co/mp3-preview/b32bfe757b0f1b283aadf6bf970d5e1f75dd9056?cid=b05f690e17ba4b758d92a214cfbc7f24,La Bamba,Los Lobos,6OWapcJm9xd55ci9CYbAuT,roots rock
730,Michael Jackson,I Just Can't Stop Loving You,1980,2fytePz8UsbUr8n33QBEcm,https://p.scdn.co/mp3-preview/d12ed1b78cd68ef9de0db2eb1052ad354f6e92cd?cid=b05f690e17ba4b758d92a214cfbc7f24,I Just Can't Stop Loving You (feat. Siedah Garrett) - 2012 Remaster,Michael Jackson,3fMbdgg4jU18AjLCKBhRSm,
731,Whitney Houston,Didn't We Almost Have It All,1980,19wadMw1A8XejDV4p5wMt1,https://p.scdn.co/mp3-preview/7411cc6a36f98f46a2890f6f322605021db0f3c2?cid=b05f690e17ba4b758d92a214cfbc7f24,Didn't We Almost Have It All,Whitney Houston,6XpaIBNiVzIetEPCWDvAFP,"['dance pop', 'pop', 'urban contemporary']"
732,Whitesnake,Here I Go Again,1980,1qOU8KzFifXE9YrgjVwYvc,https://p.scdn.co/mp3-preview/01924384044bf7eb9d05a7894bff650f471a1631?cid=b05f690e17ba4b758d92a214cfbc7f24,Here I Go Again - 2018 Remaster,Whitesnake,3UbyYnvNIT5DFXU4WgiGpP,
733,Lisa Lisa & Cult Jam,Lost in Emotion,1980,3zsyZzMZiKlFiiW1VnerX9,https://p.scdn.co/mp3-preview/6514df1db65041b544ce4c600ca29a9060cf5474?cid=b05f690e17ba4b758d92a214cfbc7f24,Lost In Emotion,Lisa Lisa & Cult Jam,1vgjN6nIPNKiiQGE9PtzTT,
734,Michael Jackson,Bad,1980,7hYyDytE51gtqG3JzvQdz3,https://p.scdn.co/mp3-preview/57824439819193c8dfea3eb3392e2a4bb0bd924e?cid=b05f690e17ba4b758d92a214cfbc7f24,2 Bad - Refugee Camp Mix,Michael Jackson,3fMbdgg4jU18AjLCKBhRSm,
735,Tiffany,I Think We're Alone Now,1980,4uvjOKsp7mSjrDhWdkLPBY,,I Think We're Alone Now,Tiffany,4C3uGP8vRDzxrhJxZiOjTe,
736,Billy Idol,Mony Mony,1980,3GfGTJ2xzC0rqKgdjNJLOC,,Mony Mony,Billy Idol,7lzordPuZEXxwt9aoVZYmG,
737,Bill Medley,(I've Had) The Time of My Life,1980,4BFMQ15vXr626UOoZL8bUI,https://p.scdn.co/mp3-preview/a8fb0eb28d9d8f6ca56252a18ba84ecbe434a294?cid=b05f690e17ba4b758d92a214cfbc7f24,"(I've Had) The Time of My Life - From ""Dirty Dancing"" Soundtrack",Bill Medley,1XE70WwxhnrXNAJYQQ9ygx,soft rock
738,Belinda Carlisle,Heaven Is a Place on Earth,1980,58mFu3oIpBa0HLNeJIxsw3,,Heaven Is A Place On Earth,Belinda Carlisle,7xkAwz0bQTGDSbkofyQt3U,
739,George Michael,Faith - Remastered,1980,0HEmnAUT8PHznIAAmVXqFJ,https://p.scdn.co/mp3-preview/ad227db8dedb8bbe85768d81a804db1d6e537967?cid=b05f690e17ba4b758d92a214cfbc7f24,Faith - Remastered,George Michael,19ra5tSw0tWufvUp8GotLo,"['dance rock', 'new wave pop', 'soft rock']"
740,Whitney Houston,So Emotional,1980,4l2Edgdj4vla02GCh7YyAv,https://p.scdn.co/mp3-preview/60639f20dedc243682d9d70dfc269d6576e658e3?cid=b05f690e17ba4b758d92a214cfbc7f24,So Emotional,Whitney Houston,6XpaIBNiVzIetEPCWDvAFP,"['dance pop', 'pop', 'urban contemporary']"
741,George Harrison,Got My Mind Set on You,1980,3OeUlriM0EZHdWleJtjoVr,,Got My Mind Set On You - Remastered 2004,George Harrison,7FIoB5PHdrMZVC3q2HE5MS,
742,Michael Jackson,The Way You Make Me Feel,1980,0sKlV58cODrjxGFOyf9IXY,https://p.scdn.co/mp3-preview/93f122101d44b96287fa0dea98f1b0f133a413b8?cid=b05f690e17ba4b758d92a214cfbc7f24,The Way You Make Me Feel - 2012 Remaster,Michael Jackson,3fMbdgg4jU18AjLCKBhRSm,
743,INXS,Need You Tonight,1980,5eU8qMd0TpaLqTGDZJaLDs,https://p.scdn.co/mp3-preview/e749279f1682b4c8a9305671d2cccaca5c6466f0?cid=b05f690e17ba4b758d92a214cfbc7f24,Need You Tonight,INXS,1eClJfHLoDI4rZe5HxzBFv,
744,Tiffany,Could've Been,1980,3KNxMS0jXzdc3W2ioUjooo,https://p.scdn.co/mp3-preview/a4975141b7a253c9d9504792e7c50c940560e3bd?cid=b05f690e17ba4b758d92a214cfbc7f24,Could've Been - Re-Recorded,Tiffany,4C3uGP8vRDzxrhJxZiOjTe,pop
745,Exposé,Seasons Change,1980,2THY95gpe6J34FTL1idlJY,https://p.scdn.co/mp3-preview/41ba3336380f90f93ddf48c11ca8d774e11da0c6?cid=b05f690e17ba4b758d92a214cfbc7f24,Seasons Change,Exposé,5nPz5R1FDPTMI3Dw4JnTGb,
746,George Michael,Father Figure,1980,0L0T4tMAaGqLgIVj1MOj9t,https://p.scdn.co/mp3-preview/917d135da8180366683c43b118fe6d521fca71e5?cid=b05f690e17ba4b758d92a214cfbc7f24,Father Figure - Remastered,George Michael,19ra5tSw0tWufvUp8GotLo,"['dance rock', 'new wave pop', 'soft rock']"
747,Rick Astley,Never Gonna Give You Up,1980,7GhIk7Il098yCjg4BQjzvb,https://p.scdn.co/mp3-preview/22bf10aff02db272f0a053dff5c0063d729df988?cid=b05f690e17ba4b758d92a214cfbc7f24,Never Gonna Give You Up,Rick Astley,0gxyHStUsqpMadRV0Di1Qt,
748,Michael Jackson,Man in the Mirror,1980,1kiNatIrwDusOZfR29W0LJ,https://p.scdn.co/mp3-preview/9b6d9730b531defe7f54062497657293e67690fe?cid=b05f690e17ba4b758d92a214cfbc7f24,Man in the Mirror - 2012 Remaster,Michael Jackson,3fMbdgg4jU18AjLCKBhRSm,
749,Billy Ocean,"Get Outta My Dreams, Get into My Car",1980,2D4D3hiOf5U0W6SvJoCQph,https://p.scdn.co/mp3-preview/5c8efc77c7b726f0a556b1e0ce0957339d826b93?cid=b05f690e17ba4b758d92a214cfbc7f24,"Get Outta My Dreams, Get Into My Car",Billy Ocean,5IDs1CK15HegSAhGEbSYXo,
750,Whitney Houston,Where Do Broken Hearts Go,1980,6HFywc5eQYRRYHYTatCb5Y,https://p.scdn.co/mp3-preview/b6c4226239663648d07c4595a626d3da310013d4?cid=b05f690e17ba4b758d92a214cfbc7f24,Where Do Broken Hearts Go,Whitney Houston,6XpaIBNiVzIetEPCWDvAFP,"['dance pop', 'pop', 'urban contemporary']"
751,Terence Trent D'Arby,Wishing Well,1980,5w8APQ3ZmFXWM2SNenqUpA,https://p.scdn.co/mp3-preview/633e5072722cc0e89cd09202e153659662d79462?cid=b05f690e17ba4b758d92a214cfbc7f24,Wishing Well,Terence Trent D'Arby,1JpHKf8Ztyd8HXU8p6m9cc,
752,Gloria Estefan,Anything for You,1980,458789lJWlvubdTY94cbqj,https://p.scdn.co/mp3-preview/d8e6eefea0caf114cbf28404e641ece2465b8ba5?cid=b05f690e17ba4b758d92a214cfbc7f24,Anything for You,Gloria Estefan,5IFCkqu9J6xdWeYMk5I889,
753,George Michael,One More Try,1980,4tcRxE0u4DESAjidCNYD2i,https://p.scdn.co/mp3-preview/cd7b680b2d2f84fa66d5bbf6335eb0ea0f99ab4f?cid=b05f690e17ba4b758d92a214cfbc7f24,One More Try,George Michael,19ra5tSw0tWufvUp8GotLo,"['dance rock', 'new wave pop', 'soft rock']"
754,Rick Astley,Together Forever,1980,6ZiVaOE4ikIsYbuhVHizz9,https://p.scdn.co/mp3-preview/6d6bc08fdd8415bbc6fe3a7d7cca84b6f9e63dc3?cid=b05f690e17ba4b758d92a214cfbc7f24,Together Forever - Lover's Leap Remix,Rick Astley,0gxyHStUsqpMadRV0Di1Qt,
755,Debbie Gibson,Foolish Beat,1980,0KhiesN7gLBPEQhKsBmrI1,https://p.scdn.co/mp3-preview/673913f4591d771d375c455a8450072eca1ee939?cid=b05f690e17ba4b758d92a214cfbc7f24,Foolish Beat,Debbie Gibson,18jZvCsW1PJ4FDQ5gEXuKp,
756,Michael Jackson,Dirty Diana,1980,5sqPn6Z32jbyYI59O8D9lg,https://p.scdn.co/mp3-preview/d63294d23727958d9b34456e0ec1e5de62db8f17?cid=b05f690e17ba4b758d92a214cfbc7f24,Dirty Diana,Michael Jackson,3fMbdgg4jU18AjLCKBhRSm,
757,Cheap Trick,The Flame,1980,528CAH5pTLq86oZ52fHifA,https://p.scdn.co/mp3-preview/f3015ffcbb04403403cacda297190b4fa78b9b6a?cid=b05f690e17ba4b758d92a214cfbc7f24,The Flame,Cheap Trick,1LB8qB5BPb3MHQrfkvifXU,
758,Richard Marx,Hold On to the Nights,1980,3F2YXxSOC9dPmxXdrh6mYl,,Hold On To The Nights,Richard Marx,0grdhNhiRLFBaFVyybqsj6,
759,Steve Winwood,Roll with It,1980,0fGliOLx92wnDjjIc5Di0c,https://p.scdn.co/mp3-preview/3246ac5e8c06113c2f8ea4feeff695054fd2e586?cid=b05f690e17ba4b758d92a214cfbc7f24,Roll with It - Live,Steve Winwood,5gxynDEKwNDgxGJmJjZyte,
760,George Michael,Monkey,1980,0zu7hnEiRKnkJ5yslvBfky,https://p.scdn.co/mp3-preview/68d220fb30a62813eb7a250abd09457ee39e424e?cid=b05f690e17ba4b758d92a214cfbc7f24,Monkey - A cappella Remastered,George Michael,19ra5tSw0tWufvUp8GotLo,"['dance rock', 'new wave pop', 'soft rock']"
761,Guns N' Roses,Sweet Child o' Mine,1980,7snQQk1zcKl8gZ92AnueZW,,Sweet Child O' Mine,Guns N' Roses,3qm84nBOXUEQ2vnTfUTTFC,
762,Bobby McFerrin,"Don't Worry, Be Happy",1980,4hObp5bmIJ3PP3cKA9K9GY,,Don't Worry Be Happy,Bobby McFerrin,2FjkZT851ez950cyPjeYid,a cappella
763,Def Leppard,Love Bites,1980,3Dfy8YIxq89i84t108TvMi,,Love Bites - Remastered 2017,Def Leppard,6H1RjVyNruCmrBEWRbD0VZ,
764,UB40,Red Red Wine,1980,4uOKFydzAejjSFqYbv1XPt,,Red Red Wine,UB40,69MEO1AADKg1IZrq2XLzo5,
765,Phil Collins,A Groovy Kind of Love,1980,5OHUTC4EvTbL0DuZQRIGGX,https://p.scdn.co/mp3-preview/d6aa320fa93d2ef84dcd3ec3dc095f4330fa9f00?cid=b05f690e17ba4b758d92a214cfbc7f24,A Groovy Kind of Love,Phil Collins,4lxfqrEsLX6N1N4OCSkILp,
766,The Beach Boys,Kokomo,1980,1CnMKxIztQzO9DM9qADbP8,,Kokomo,The Beach Boys,3oDbviiivRWhXwIE8hxkVV,
767,The Escape Club,"Wild, Wild West",1980,35kv5VJJVMTlyyMi3ml9vE,https://p.scdn.co/mp3-preview/af6e5f4afc16ad6cebc5913ef5a116285c4c5e9b?cid=b05f690e17ba4b758d92a214cfbc7f24,Wild Wild West,The Escape Club,6mRev5KzKOgQcZjWanwBdd,
768,Bon Jovi,Bad Medicine,1980,72hcFp4tYkd3dbNA9dZ3Pv,,Bad Medicine,Bon Jovi,58lV9VcRSjABbAbfWS6skp,
769,Will To Power,"Baby, I Love Your Way/Freebird",1980,0kzSooCGpuphLwn8iTuO9h,https://p.scdn.co/mp3-preview/1a2bb02a1e585c2e9c0271ba34c2e113d29acfd8?cid=b05f690e17ba4b758d92a214cfbc7f24,"Baby, I Love Your Way/Freebird",Will To Power,63I04Kj1gXC1LLSVcrOzLN,['freestyle']
770,Chicago,Look Away,1980,4VU1qlEUZ4ZSbYBAFzfPEz,https://p.scdn.co/mp3-preview/9189b8ea41a84538b942cfb3fb414149f4cbbe53?cid=b05f690e17ba4b758d92a214cfbc7f24,Look Away,Chicago,3iDD7bnsjL9J4fO298r0L0,
771,Poison,Every Rose Has Its Thorn,1980,43GS3mtezoIFiuIZCLLiDY,,Every Rose Has Its Thorn - Remastered 2003,Poison,1fBCIkoPOPCDLUxGuWNvyo,
772,Bobby Brown,My Prerogative,1980,0v9kGNjkKdQUdDoBIuiph4,,My Prerogative,Bobby Brown,62sPt3fswraiEPnKQpAbdE,
773,Phil Collins,Two Hearts,1980,2BgWv15eKCDfiubKo6o76k,https://p.scdn.co/mp3-preview/5e2dce1f8a91bf1cef03dba7ca0a7da4e52a1dbe?cid=b05f690e17ba4b758d92a214cfbc7f24,Two Hearts,Phil Collins,4lxfqrEsLX6N1N4OCSkILp,
774,Sheriff,When I'm with You,1980,3RJof5CojqlbgZ5adHw50O,,When I'm With You,Sheriff,5jllns7VtBfhF3AyjvZP8d,classic canadian rock
775,Paula Abdul,Straight Up,1980,5xl5582IihbEZAnfj0xyso,,Straight Up,Paula Abdul,4PpmBoqphQusNFsxuVKb6j,
776,Debbie Gibson,Lost in Your Eyes,1980,6PMDILZiYo4YzMBbE0dGK9,https://p.scdn.co/mp3-preview/c6d882be38960697c7db8cbc4084dd7d1e1612cf?cid=b05f690e17ba4b758d92a214cfbc7f24,Lost in Your Eyes,Debbie Gibson,18jZvCsW1PJ4FDQ5gEXuKp,
777,Mike & The Mechanics,The Living Years,1980,7tJnjRY2js0yXtNUWE4fgF,https://p.scdn.co/mp3-preview/db90d395f3e98413d2cd0a7b49f702ee78e55e12?cid=b05f690e17ba4b758d92a214cfbc7f24,The Living Years,Mike & The Mechanics,2yTUYhIf8fxptTIy3KLuJD,
778,The Bangles,Eternal Flame,1980,5MoDQWMDMaAGDEiWsJfeCi,https://p.scdn.co/mp3-preview/c558bc461278efa0159e732a1eb8e314ed1758f9?cid=b05f690e17ba4b758d92a214cfbc7f24,Eternal Flame,The Bangles,51l0uqRxGaczYr4271pVIC,
779,Roxette,The Look,1980,79LdvxXi5JYUjhnO7v9Fi3,https://p.scdn.co/mp3-preview/d7698dbbf903869aeecc6cd749b1eed113adf71c?cid=b05f690e17ba4b758d92a214cfbc7f24,The Look,Roxette,2SHhfs4BiDxGQ3oxqf0UHY,
780,Fine Young Cannibals,She Drives Me Crazy,1980,4d6eqRtpDX7tydHJGDZUBQ,https://p.scdn.co/mp3-preview/7a6224c3290ce8dc42f59d63176a3913d5180fd0?cid=b05f690e17ba4b758d92a214cfbc7f24,She Drives Me Crazy,Fine Young Cannibals,20p5D2KrE8CGuOjHtxsyTp,
781,Madonna,Like a Prayer,1980,1z3ugFmUKoCzGsI6jdY4Ci,https://p.scdn.co/mp3-preview/b56a70770267b00ccae13c2e8c8a34ed54627d02?cid=b05f690e17ba4b758d92a214cfbc7f24,Like a Prayer,Madonna,6tbjWDEIzxoDsBA1FuhfPW,
782,Bon Jovi,I'll Be There for You,1980,07HqIg8BnB1lJElnw2ZiSR,,I'll Be There For You,Bon Jovi,58lV9VcRSjABbAbfWS6skp,
783,Paula Abdul,Forever Your Girl,1980,0lmS0Wofcv7B7uFYssSKta,,Forever Your Girl,Paula Abdul,4PpmBoqphQusNFsxuVKb6j,
784,Michael Damian,Rock On,1980,6e3O5XkMEhMAatdKnOlZPh,https://p.scdn.co/mp3-preview/0e9ed3c215791366fa7e0ded63e517d7707010c3?cid=b05f690e17ba4b758d92a214cfbc7f24,Rock On - Ver. 09,Michael Damian,1Wb1iP9BzMJyjm5nXtBUFP,
785,Bette Midler,Wind Beneath My Wings,1980,2Pxqs0WmxxHTV5QaTdmt3Q,https://p.scdn.co/mp3-preview/e202bdfd8169b84f0877e20c6d33be494130ecaf?cid=b05f690e17ba4b758d92a214cfbc7f24,Wind Beneath My Wings,Bette Midler,13y0kncDD4J9wxCyfKr10W,
786,New Kids On The Block,I'll Be Loving You (Forever),1980,1cy5US2dffz6QGBAIzOGkq,https://p.scdn.co/mp3-preview/1dd4aba1b9498e2ce8adc5f5fca8063a8ff9c621?cid=b05f690e17ba4b758d92a214cfbc7f24,I'll Be Loving You (Forever),New Kids On The Block,55qiaow2sDYtjqu1mwRua6,
787,Richard Marx,Satisfied,1980,47dEbqgg8E8D4lJBsB8KLp,,Satisfied,Richard Marx,0grdhNhiRLFBaFVyybqsj6,
788,Milli Vanilli,Baby Don't Forget My Number,1980,3t4EJY6cTsb6FyP1EQzajK,https://p.scdn.co/mp3-preview/250ef82135293d1da257b0e43c56fbc22d1b5f6c?cid=b05f690e17ba4b758d92a214cfbc7f24,Baby Don't Forget My Number,Milli Vanilli,3vRclCt9VnNhYIxFMQCxuM,new jack swing
789,Fine Young Cannibals,Good Thing,1980,6lRkdG1HurVS72F9GoBeWJ,https://p.scdn.co/mp3-preview/d4b04778f1c09aeea70f3bae23b4baf3ee846466?cid=b05f690e17ba4b758d92a214cfbc7f24,Good Thing,Fine Young Cannibals,20p5D2KrE8CGuOjHtxsyTp,
790,Simply Red,If You Don't Know Me by Now,1980,7DFawVSjI88xR9mjnWwURg,https://p.scdn.co/mp3-preview/c8c913bc5be493fe527f4a2e86af2cb2bff2894d?cid=b05f690e17ba4b758d92a214cfbc7f24,If You Don't Know Me by Now - 2008 Remaster,Simply Red,1fa0cOhromAZdq2xRA4vv8,
791,Martika,Toy Soldiers,1980,4jh9olf0OKCokpzxSyLeJx,https://p.scdn.co/mp3-preview/2ca3cda3af7cfe984782892a0afada3e03b0a5b9?cid=b05f690e17ba4b758d92a214cfbc7f24,Toy Soldiers,Martika,40enFxfEXXsEXKOt1vgx0k,
792,Prince,Batdance,1980,4DbUk1qwcz9KKcUY4t8f8u,https://p.scdn.co/mp3-preview/2a6e683b5a6aa2744d06afafad44dd37235b9a22?cid=b05f690e17ba4b758d92a214cfbc7f24,Batdance,Prince,5a2EaR3hamoenG9rDuVn8j,
793,Richard Marx,Right Here Waiting,1980,4LFwNJWoj74Yd71fIr1W8x,,Right Here Waiting,Richard Marx,0grdhNhiRLFBaFVyybqsj6,
794,Paula Abdul,Cold Hearted,1980,6jrp8qBMJO6vhAeYVAsdk9,,Cold Hearted,Paula Abdul,4PpmBoqphQusNFsxuVKb6j,
795,New Kids On The Block,Hangin' Tough,1980,16flEBCtUF67V5yO0GxYWn,https://p.scdn.co/mp3-preview/804e27518396879c42bc71686b36da029eaa5777?cid=b05f690e17ba4b758d92a214cfbc7f24,Hangin' Tough,New Kids On The Block,55qiaow2sDYtjqu1mwRua6,
796,Gloria Estefan,Don't Wanna Lose You,1980,4tEpvocDTdNVR9DYxnJTFy,https://p.scdn.co/mp3-preview/b248959c4a1e0ad1dfbd3a99975893fc3175bc0c?cid=b05f690e17ba4b758d92a214cfbc7f24,Don't Wanna Lose You,Gloria Estefan,5IFCkqu9J6xdWeYMk5I889,
797,Milli Vanilli,Girl I'm Gonna Miss You,1980,2dThEJP9S344qzNhePcSzj,https://p.scdn.co/mp3-preview/51eb89c36e4f09625e5cfcfb798504d7bd9bc9c7?cid=b05f690e17ba4b758d92a214cfbc7f24,I'm Gonna Miss You,Milli Vanilli,3vRclCt9VnNhYIxFMQCxuM,
798,Janet Jackson,Miss You Much,1980,4r5VaK6H1bq0cTGPMTN97Z,,Miss You Much,Janet Jackson,4qwGe91Bz9K2T8jXTZ815W,
799,Roxette,Listen to Your Heart,1980,1qIKynV6YQZgocodkPdCy7,https://p.scdn.co/mp3-preview/0e4f8623b2ed598773d6a18d100f3992e13b560f?cid=b05f690e17ba4b758d92a214cfbc7f24,Listen To Your Heart,Roxette,2SHhfs4BiDxGQ3oxqf0UHY,
800,Bad English,When I See You Smile,1980,0tKjVEJlX3IZ5L1rEJc5hh,https://p.scdn.co/mp3-preview/fcd83dd2cfd6bf78eadb6aa586eeb30081cf86d0?cid=b05f690e17ba4b758d92a214cfbc7f24,When I See You Smile,Bad English,5fhMbh4PVSLSODF2fhWwqt,
801,Milli Vanilli,Blame It on the Rain,1980,0UUpyDCYzkziXJ1TM4awHM,https://p.scdn.co/mp3-preview/2c5217d8957d15c2f177e0ab21f2a7450dc0be2c?cid=b05f690e17ba4b758d92a214cfbc7f24,Blame It on the Rain,Milli Vanilli,3vRclCt9VnNhYIxFMQCxuM,new jack swing
802,Billy Joel,We Didn't Start the Fire,1980,3Cx4yrFaX8CeHwBMReOWXI,https://p.scdn.co/mp3-preview/84365368ace21bc568ed0d9b0b18669a58963297?cid=b05f690e17ba4b758d92a214cfbc7f24,We Didn't Start the Fire,Billy Joel,6zFYqv1mOsgBRQbae3JJ9e,
803,Phil Collins,Another Day in Paradise,1980,5CWbnbMwVirrQNNAeK6FGn,https://p.scdn.co/mp3-preview/476c3bfd4e731acef920d530bf6dc47ba22415cc?cid=b05f690e17ba4b758d92a214cfbc7f24,"Homeless - ""Another Day in Paradise"" Demo",Phil Collins,4lxfqrEsLX6N1N4OCSkILp,
804,Michael Bolton,How Am I Supposed to Live Without You,1990,3RMeOetCdXttthQK0clPuz,https://p.scdn.co/mp3-preview/319693ede6c82e0530dae71777a595bdcaa9a9a8?cid=b05f690e17ba4b758d92a214cfbc7f24,How Am I Supposed to Live Without You,Michael Bolton,6YHEMoNPbcheiWS2haGzkn,"['adult standards', 'soft rock']"
805,Paula Abdul,Opposites Attract,1990,7z38bideBRvGAgjXe2SECm,,Opposites Attract,Paula Abdul,4PpmBoqphQusNFsxuVKb6j,
806,Janet Jackson,Escapade,1990,5HAv1Ckfe50DUjv8ghwTrz,,Escapade,Janet Jackson,4qwGe91Bz9K2T8jXTZ815W,
807,Alannah Myles,Black Velvet,1990,1KU5EHSz04JhGg3rReGJ0N,https://p.scdn.co/mp3-preview/95abdfdeddbab5212c6a95f04a95aabb1e3f2dbe?cid=b05f690e17ba4b758d92a214cfbc7f24,Black Velvet,Alannah Myles,6IYnSXO40Bh7Zdqhf6rQoj,
808,Taylor Dayne,Love Will Lead You Back,1990,3HLgjHYaEhKFvV4SSvI9Te,https://p.scdn.co/mp3-preview/780acb7901328a55a8ac943a9b58960c12046bd2?cid=b05f690e17ba4b758d92a214cfbc7f24,Love Will Lead You Back,Taylor Dayne,32lVGr0fSRGT6okLKHiP68,
809,Tommy Page,I'll Be Your Everything,1990,4K0fYuC7qJx5P7Yh0Ch2zo,https://p.scdn.co/mp3-preview/6771d45a5cff18b8428144a0ccc217c86edfd422?cid=b05f690e17ba4b758d92a214cfbc7f24,I'll Be Your Everything,Tommy Page,4TPWj56uIO4N5puju96P0J,
810,Sinéad O'Connor,Nothing Compares 2 U,1990,3nvuPQTw2zuFAVuLsC9IYQ,https://p.scdn.co/mp3-preview/d50d7c8ec55e72b1fef322107cc76ac5ade9c1b6?cid=b05f690e17ba4b758d92a214cfbc7f24,Nothing Compares 2 U,Sinéad O'Connor,4sD9znwiVFx9cgRPZ42aQ1,
811,Madonna,Vogue,1990,2fzHtlT0Ytt0Lxed76Ccm5,,Vogue - MDNA World Tour / Live 2012,Madonna,6tbjWDEIzxoDsBA1FuhfPW,
812,Wilson Phillips,Hold On,1990,6jRTkMfF0pCfT5m80CycvQ,,Hold On,Wilson Phillips,1yMYjh77WgOVafRkI50mim,acoustic pop
813,Roxette,It Must Have Been Love,1990,6kvoHl80mfCVTv7XnZkjQn,https://p.scdn.co/mp3-preview/a76b97080dee3bd95b1fb99b592910c976fd55f3?cid=b05f690e17ba4b758d92a214cfbc7f24,"It Must Have Been Love - From the Film ""Pretty Woman""",Roxette,2SHhfs4BiDxGQ3oxqf0UHY,
